更新时间,#genre#
山西卫视,http://219.150.217.47:6610/PLTV1/1460/index.m3u8?icpid=dxrm1
山西卫视,http://220.164.192.48:50085/tsfile/live/0117_1.m3u8
山西卫视,http://221.2.148.205:8154/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://221.213.69.82:9901/tsfile/live/0139_1.m3u8
山西卫视,http://221.226.4.10:85/tsfile/live/0118_1.m3u8?key=txiptv
山西卫视,http://221.226.4.10:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://222.169.85.8:9901/tsfile/live/0118_1.m3u8
山西卫视,http://222.217.230.192:8181/tsfile/live/0118_1.m3u8
山西卫视,http://222.217.230.193:8181/tsfile/live/0118_1.m3u8
山西卫视,http://222.217.230.195:8181/tsfile/live/0118_1.m3u8
山西卫视,http://223.14.160.144:9901/tsfile/live/0118_1.m3u8?key=txiptv
山西卫视,http://223.159.9.168:8099/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0,0.91,720x576
山西卫视,http://223.166.234.114:7777/tsfile/live/0118_1.m3u8
山西卫视,http://223.166.234.19:7777/tsfile/live/0118_1.m3u8
山西卫视,http://223.241.247.214:9901/tsfile/live/0118_1.m3u8
山西卫视,http://23.237.228.134/live8/shanxi.m3u8
山西卫视,http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8
山西卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226392/index.m3u8?IASHttpSessionId=
山西卫视,http://39.134.65.8/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225624/.m3u8
山西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226392/.m3u8
山西卫视,http://39.164.174.139:5000/nl.m3u8?id=SAXWS
山西卫视,http://42.48.50.138:9002/tsfile/live/0118_1.m3u8
山西卫视,http://58.17.116.69:9903/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.17.48.228:808/hls/57/index.m3u8
山西卫视,http://58.19.43.46:9901/tsfile/live/1009_1.m3u8
山西卫视,http://58.210.168.86:10800/newlive/live/hls/38/live.m3u8
山西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8
山西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.221.214.82:9901/tsfile/live/0017_1.m3u8
山西卫视,http://58.221.214.82:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.57.21.166:9901/tsfile/live/0118_1.m3u8
山西卫视,http://60.12.183.46:9901/tsfile/live/0109_1.m3u8
山西卫视,http://60.174.40.117:85/tsfile/live/0118_1.m3u8?key=txiptv
山西卫视,http://60.174.40.117:9901/tsfile/live/0118_1.m3u8
山西卫视,http://60.187.244.125:9901/tsfile/live/0118_1.m3u8
山西卫视,http://60.209.125.254:352/tsfile/live/0118_1.m3u8?ace
山西卫视,http://60.210.100.54:352/tsfile/live/0118_1.m3u8
山西卫视,http://60.220.202.10:24333/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://60.223.224.176:8888/newlive/live/hls/43/live.m3u8?
山西卫视,http://61.138.128.226:19901/tsfile/live/0118_1.m3u8
山西卫视,http://61.138.128.226:19901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://61.156.228.12:8154/tsfile/live/0118_1.m3u8
山西卫视,http://61.156.228.12:8154/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://61.157.139.15:9901/tsfile/live/2397_1.m3u8
山西卫视,http://61.243.161.199:9901/tsfile/live/1044_1.m3u8
山西卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226009/index.m3u8
山西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226392/index.m3u8
山西卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226392/index.m3u8
山西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227016/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESb5Qr3NTpE2ZugIroKoyTw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
山西卫视,http://api2.52tb.xyz/info?id=48&token=20230218qkyjia
山西卫视,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.224:9332
山西卫视,http://fxgm.fxjf.work:19901/tsfile/live/0118_1.m3u8
山西卫视,http://genglei.8866.org:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://home.wwang.pw:35455/itv/1000000002000021220.m3u8?cdn=ystenlive
山西卫视,http://iptv123.msns.cn:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0394&tk=a0c4f6cfaba3
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0579&tk=e640d0a1bf70
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1116&tk=f6cc1e0a0e1a
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2015&tk=f6cc1e0a0e1a
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2218&tk=b53028476470
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2264&tk=f6cc1e0a0e1a
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2284&tk=b53028476470
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2371&tk=23a9aca1f79f
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2779&tk=b53028476470
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3082&tk=b53028476470
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3930&tk=e640d0a1bf70
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4758&tk=a0c4f6cfaba3
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5542&tk=e640d0a1bf70
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5549&tk=f6cc1e0a0e1a
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5890&tk=a0c4f6cfaba3
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6108&tk=e503191f8e20
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6461&tk=e503191f8e20
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6565&tk=a0c4f6cfaba3
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7570&tk=e503191f8e20
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7603&tk=b53028476470
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7676&tk=b53028476470
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7724&tk=f6cc1e0a0e1a
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8733&tk=e640d0a1bf70
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8764&tk=e640d0a1bf70
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8942&tk=e503191f8e20
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9041&tk=a0c4f6cfaba3
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9436&tk=a0c4f6cfaba3
山西卫视,http://nas.8211321.com:5555/rtp/239.61.2.224:9332
山西卫视,http://nas.hssvm.com:8888/udp/225.1.1.50:5002
山西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.150:11111
山西卫视,http://wouu.net:9977/udp/239.93.0.6:5140
山西卫视,http://www.cdnstv.com:6398/hls/1145/index.m3u8
山西卫视,http://www.liruixiang.cc:9000/rtp/239.3.1.42:8172
山西卫视,http://zteres.sn.chinamobile.com:6060/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=3
山西卫视,https://hls-gateway.vpstv.net/streams/708874.m3u8
山西卫视,https://httop.top/ysp-山西卫视
山西卫视,https://live.sxrtv.com/iptv/sxws.flv
山西卫视,https://zby.130519.xyz/PLTV/11/224/3221226113/index.m3u8
山西卫视,rtsp://182.139.234.40/PLTV/88888896/224/3221228522/666553693.smil
山西卫视HD,http://106.53.99.30/tv/api.php?id=sxws
山西影视,http://60.223.224.176:8888/newlive/live/hls/54/live.m3u8
山西影视,http://liveflash.sxrtv.com/live/sxfilm.flv
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西影院,http://liveflash.sxrtv.com/live/sxfilm.flv?zshanxd
山西影院,http://liveflash.sxrtv.com/live/sxfilm.m3u8?zshanxd
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.flv
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.flv?zshanxd
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?zshanxd
山西经济,http://118.77.152.185:9901/tsfile/live/1000_1.m3u8
山西经济,http://118.77.152.195:9901/tsfile/live/1000_1.m3u8
山西经济与科技,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西经济与科教,http://liveflash.sxrtv.com/live/sxfinance.flv
山西经济与科教,http://liveflash.sxrtv.com/live/sxfinance.flv?zshanxd
山西经济与科教,http://liveflash.sxrtv.com/live/sxfinance.m3u8
山西经济与科教,http://liveflash.sxrtv.com/live/sxfinance.m3u8?zshanxd
山西苛岚宋家沟新村,https://gcalic.v.myalicdn.com/gc/wysdhpcy_1/index.m3u8
山里记,http://43.138.170.29:35455/douyu/9410236
山里记,http://iptv.jxpan.vip:18888/aio/douyu/9410236
山里记,https://www.goodiptv.club/douyu/9410236
屿风体育,http://iptv.jxpan.vip:18888/aio/douyu/10329889
屿风体育,https://www.goodiptv.club/douyu/10329889
岑溪综合,https://cdn.gdlive.gdmain.com/live/02kzy3y0.m3u8?zguangxd
岚FLL,http://43.138.170.29:35455/douyu/9409703
岚FLL,http://iptv.jxpan.vip:18888/aio/douyu/9409703
岚FLL,https://www.goodiptv.club/douyu/9409703
岩石上的树,http://iptv.jxpan.vip:18888/aio/huya/30080222
岭南戏剧,http://113.15.184.196:8181/tsfile/live/1006_1.m3u8
岭南戏剧,http://113.15.185.150:8181/tsfile/live/1006_1.m3u8
岭南戏剧,http://219.159.194.18:8181/tsfile/live/1006_1.m3u8
岭南戏曲,http://113.64.146.99:9901/hls/47/index.m3u8
岭南戏曲,http://119.125.134.176:9901/tsfile/live/1029_1.m3u8
岭南戏曲,http://119.131.24.84:9003/udp/239.77.0.16:5146
岭南戏曲,http://120.238.94.10:9901/tsfile/live/1095_1.m3u8
岭南戏曲,http://163.177.122.122:9901/tsfile/live/1103_1.m3u8
岭南戏曲,http://163.177.122.71:9901/tsfile/live/1103_1.m3u8
岭南戏曲,http://163.177.122.75:9901/tsfile/live/1070_1.m3u8
岭南戏曲,http://171.110.42.238:8181/tsfile/live/1035_1.m3u8
岭南戏曲,http://171.110.42.239:8181/tsfile/live/1035_1.m3u8
岭南戏曲,http://183.11.239.36:808/hls/16/index.m3u8
岭南戏曲,http://183.3.134.56:9901/tsfile/live/0137_1.m3u8
岭南戏曲,http://222.217.230.192:8181/tsfile/live/1035_1.m3u8
岭南戏曲,http://222.217.230.193:8181/tsfile/live/1035_1.m3u8
岭南戏曲,http://222.217.230.195:8181/tsfile/live/1035_1.m3u8
岭南戏曲,https://hls-gateway.vpstv.net/streams/476950.m3u8
岳云鹏宋小宝也来演电影了？,http://alist.xicp.fun:35455/yy/1354926612
岳岳追剧呀,http://iptv.jxpan.vip:18888/aio/huya/30438843
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
岳阳公共 (576p),http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?BVUUID=C236454D-5355-2F5F-FA96-1887C72E55CE&auth=654837809071524@615@2E9A5FD0B225B012E3178551CF3754A8
岷县电视,http://play.kankanlive.com/live/1672715401874967.flv
岷县电视台 (1080p),http://117.156.28.119/270000001111/1110000130/index.m3u8
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund
峨眉电影,http://118.122.2.29:9999/hls/49/index.m3u8
峨眉电影,http://218.89.240.144:59901/tsfile/live/1011_1.m3u8
峨眉电影,http://61.157.139.15:9901/tsfile/live/2396_1.m3u8
峨眉电影,http://61.157.139.15:9901/tsfile/live/2396_1.m3u8?key=txiptv&playlive=1&authid=0
峨眉电影,http://wouu.net:9977/udp/239.93.1.54:5140
峨眉电影,rtsp://182.139.234.40/PLTV/88888896/224/3221226951/10000100000000060000000000712272_0.smil
崇仁电视,http://play-a2.quklive.com/live/1744277411242065.m3u8
崇左天等综合,https://live.gxrb.com.cn/gx/tiandeng/index.m3u8
崇明电视台,http://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
崇礼燕平,http://iptv.jxpan.vip:18888/aio/huya/29465862
崔杋圭五颜一,https://www.goodiptv.club/douyu/8189873
崔然竣舞台天才,http://iptv.jxpan.vip:18888/aio/douyu/113158
崽崽撩电影,http://iptv.jxpan.vip:18888/aio/douyu/8325511
崽崽撩电影,https://www.goodiptv.club/douyu/8325511
嵊州新闻综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8?zzhed
嵊泗综合,https://play-sh11.quklive.com/live/1626935015913208.m3u8
嵩县综合新闻,http://live.dxhmt.cn:9081/tv/10325-1.m3u8
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhendhttp://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
嵩山少林寺广场,https://gcalic.v.myalicdn.com/gc/zsslsgc_1/index.m3u8
嶺外奇服兮,http://iptv.jxpan.vip:18888/aio/huya/26355850
巅峰球迷会,http://iptv.jxpan.vip:18888/aio/douyu/10417360
巅峰球迷会,https://www.goodiptv.club/douyu/10417360
川麻麻将大师赛,http://zzy789.xyz/douyu1.php?id=10217975
工藤新医heart,http://43.138.170.29:35455/douyu/8741860
工藤新医heart,http://iptv.jxpan.vip:18888/aio/douyu/8741860
巨石强森,http://www.xzbn.site:35455/huya/21059581
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend?
巩汉林小品,http://1.94.31.214:35455/yy/1354889035
巩汉林小品,http://cdn.jdshipin.com:8880/yy.php?id=1354889035
巩汉林小品,http://hulun.top:35455/douyu/1354889035
巩汉林小品,http://maomao.kandiantv.cn/yy.php?id=1354889035
巩汉林春晚小品合集,https://live.ottiptv.cc/yy/1354889035
巫妖王丶怀旧电视游戏,https://www.goodiptv.club/douyu/1023277
已知艺术家漫画解说,http://iptv.jxpan.vip:18888/aio/douyu/5907076
巴东综合,http://badong-live21.cjyun.org/10095/s10095-bdtv1.m3u8?auth_key=1672502399-0-0-fd35f4e44c5974d838a03d4165643e7d
巴彦淖尔,http://52zb.work/nmg.php?id=byle1
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=7b16e82a11c42b867ae27383922ef7f9&txTime=771E8800
巴彦综合,https://rmplive.hljtv.com/live/bayan.m3u8
巴音郭楞州,rtmp://tv.loulannews.cn/channellive/ch1
布布娱乐,http://iptv.jxpan.vip:18888/aio/huya/29882863
布谷bugu,http://iptv.jxpan.vip:18888/aio/huya/29982671
帅气男大,http://iptv.jxpan.vip:18888/aio/huya/30080226
师兄撞鬼,https://ukzy.ukubf4.com/20220407/VEDHd72z/index.m3u8
师兄撞鬼,https://vip.ffzy-play6.com/20221207/10610_200b5bd4/2000k/hls/mixed.m3u8
师兄撞鬼,https://vip.ffzy-play6.com/20221207/10610_200b5bd4/index.m3u8
师弟出马,https://vip.ffzy-play7.com/20221115/4764_aba20ecc/index.m3u8
师落,http://iptv.jxpan.vip:18888/aio/douyu/6911044
带你领略四季的变化,https://live.ottiptv.cc/yy/1354930816
带你领略宇宙星海,http://zzy789.xyz/douyu1.php?id=9412981
常州公共,http://iptv.666230.xyz/iptv/jsyd.php/jsczgonggong
常州新闻,http://8.138.7.223/tv/dl/jstv.php?id=cz1
常州生活,http://iptv.666230.xyz/iptv/jsyd.php/jsczshenghuo
常州都市,http://iptv.666230.xyz/iptv/jsyd.php/jsczdushi
常州金坛,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
常德公共频道,http://220.169.100.41:10087/udp/239.76.248.11:1234
常德公共频道,http://220.169.100.41:10087/udp/239.76.255.11:9000
常德新闻综合,http://220.169.100.41:10087/udp/239.76.248.10:1234
常德新闻综合,http://220.169.100.41:10087/udp/239.76.255.10:9000
常熟民生,http://3gvod.zjgonline.com.cn:1935/live/_definst_/shehuishenghuo_app/chunklist.m3u8
幕后玩家,https://vip.ffzy-play.com/20221018/1847_f9676687/index.m3u8
幕撩电影,http://iptv.jxpan.vip:18888/aio/douyu/9486015
幕撩电影,https://www.goodiptv.club/douyu/9486015
干煸红烧肉,https://www.goodiptv.club/douyu/488544
平兴新闻综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
平凡岁月,http://alist.xicp.fun:35455/yy/1382745117
平川电视,http://play.kankanlive.com/live/1658907556249918.flv
平泉影视,https://jwcdnqx.hebyun.com.cn/zb/pqys/1500k/tzwj_video.m3u8
平泉影院,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
平湖新闻综合,http://play-sh13.quklive.com/live/1690167908295069.m3u8?auth_key=2027466211-f190eec410c24473825cbe1d8541e545-0-f21db57ae1b534802c1cf7be86cc3aef
平潭综合,http://8.138.7.223/tv/fjtv1.php?id=pttv
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
平顺综合,https://stream.icelook.cn/2daa869d1623782d/6679643898219856900_1602492802.m3u8?auth_key=1893456000-0-0-8c6e3e73d78411a6bd6e2faef2b275d0
年代Much,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=年代Much
年代Much,p3p://167.114.175.6:55331/65e4394b00052e1194b03760797b4570
年代新闻 ,https://hls-gateway.vpstv.net/streams/709037.m3u8
年代新闻,P2p://starvod.xyz:19806/5be0f272d36548d1b7fae2f3ea1a02f4
年代新闻,http://198.16.100.186:8278/niandainews_twn/playlist.m3u8?tid=MBCB9184423891844238&ct=19249&tsum=ac0331d98099429b19c53fe6d20972ec
年代新闻,http://50.7.234.10:8278/niandainews_twn/playlist.m3u8?tid=m062d2322888417909285&ct=17874&tsum=da6e0908f8df0e85b37f9d93167b9fcd
年代新闻,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUaB2MBpZJIecyktt2dzKZQvzDmsGPRsuRU2uKtozBIbVuj3nQ76zeQNSfvlqaCO74L1hE9YA3539hcp4FLk3RsP67gciU6sMI9_Ho3bTvoNl5lAWH0RAIF53EiwGIB1btqj1CJWfr7pdC0PMT5nku57JdhxBU8vjD_Be8N6lFdkCGP61-QcU2SJ38Xv_HOGSnGTLVAVAzlWXdVwjiDGte9w.m3u8?u=1756878715
年代新闻,http://api.mytv666.top/api/hk.php?id=3666643635353637663833346366363536386431333931323061356464376332267469643d77696e74763132332669643d3436
年代新闻,http://api.mytv666.top/api/qwt.php?t=台湾频道&id=年代新闻
年代新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=niandainews
年代新闻,mitv://generationnexxxt.com:19806/95f67e884d88463e907c301d05fa68b7
年代新闻,p3p://167.114.175.6:55331/5fe09fec000ac0127462c4ac6b1f16a3
年年营,http://iptv.jxpan.vip:18888/aio/huya/29580970
年月犬,http://iptv.jxpan.vip:18888/aio/huya/26355784
幸福中国年,http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xfzgn
幸福有你dj,https://kq.bgp.68tool.com/m3u8/2023/06/26/826b20fbadff4281/playlist.m3u8
幸福空间,http://37.27.111.214:8080/live/26/hls.m3u8
幸福空间居家台 ,https://hls-gateway.vpstv.net/streams/488986.m3u8
幻海航行,http://iptv.jxpan.vip:18888/aio/huya/17105786
幽灵螳螂1,https://vip.lz-cdn3.com/20230213/17685_7205d5aa/index.m3u8
幽灵螳螂2,https://s5.bfengbf.com/video/youlingtanglangIIzhitubian/HD/index.m3u8
广东,http://113.236.17.12:9901/tsfile/live/1146_1.m3u8
广东,http://113.236.31.149:9901/tsfile/live/1146_1.m3u8
广东,http://61.243.161.199:9901/tsfile/live/1146_1.m3u8
广东4K超高清,http://8.134.252.79:2222/rtp/239.20.0.60:3160
广东体育,http://111.221.137.154:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
广东体育,http://113.109.248.232:9999/udp/239.77.0.112:5146
广东体育,http://113.15.184.196:8181/tsfile/live/1001_1.m3u8
广东体育,http://113.15.185.150:8181/tsfile/live/1001_1.m3u8
广东体育,http://116.21.121.116:4433/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://119.122.214.182:4022/udp/239.77.0.112:5146
广东体育,http://119.125.134.176:9901/tsfile/live/1007_1.m3u8
广东体育,http://119.125.134.185:9902/tsfile/live/1013_1.m3u8
广东体育,http://119.131.24.84:9003/udp/239.77.0.6:5146
广东体育,http://119.131.24.84:9003/udp/239.77.1.97:5146
广东体育,http://119.32.12.17:2901/udp/224.1.100.34:11111
广东体育,http://119.32.12.32:2901/udp/224.1.100.34:11111
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv
广东体育,http://120.238.84.44:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://120.238.94.10:9901/tsfile/live/1012_1.m3u8
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146
广东体育,http://120.77.205.62:8087/rtp/239.77.0.168:5146
广东体育,http://120.77.205.62:8087/rtp/239.77.1.97:5146
广东体育,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
